Games,Win Rate,KDA,Avg Kills,Avg Deaths,Avg Assists,CSM,GPM,KP%,DMG%,DPM,Avg WPM,Avg WCPM,Avg VWPM,GD@15,CSD@15,XPD@15,FB%,FB Victim,Solo Kills
34.0,0.5589999999999999,4.1,3.5,2.0,4.8,9.6,412,0.659,0.27899999999999997,529,0.44,0.25,0.14,270,10,226,0.294,0.08800000000000001,18
13.0,0.462,3,3.6,2.4,3.5,10.0,421,0.7509999999999999,0.35,735,0.43,0.19,0.14,300,4,163,0.308,0.154,5
53.0,0.491,3.3,3.1,2.0,3.5,9.4,400,0.602,0.253,457,0.44,0.21,0.18,3,4,49,0.20800000000000002,0.113,16
75.0,0.4,3.4,3.3,2.6,5.3,9.0,403,0.618,0.245,469,0.66,0.19,0.26,-199,-3,-29,0.067,0.053,33
34.0,0.324,3.1,2.9,2.2,3.9,9.2,393,0.6559999999999999,0.261,464,0.51,0.21,0.21,243,7,293,0.294,0.08800000000000001,8
17.0,0.235,2.4,3.5,2.9,3.6,8.6,378,0.5539999999999999,0.252,428,0.5,0.14,0.21,-661,-20,-736,0.059000000000000004,0.11800000000000001,7
37.0,0.486,3.9,3.7,2.4,5.5,8.4,384,0.6890000000000001,0.252,495,0.5,0.2,0.19,-101,-9,-104,0.297,0.027000000000000003,11
42.0,0.619,4.2,2.7,1.9,5.1,9.9,417,0.737,0.268,528,0.62,0.45,0.21,78,-1,-51,0.35700000000000004,0.071,4
31.0,0.5479999999999999,4.3,4.0,2.2,5.4,8.6,397,0.6990000000000001,0.27399999999999997,539,0.53,0.2,0.18,-95,-2,101,0.161,0.129,10
79.0,0.557,3.7,3.2,2.2,4.7,9.7,415,0.6579999999999999,0.278,535,0.42,0.26,0.14,254,10,244,0.253,0.177,30
10.0,0.4,3.3,3.1,2.0,3.5,9.6,405,0.619,0.28800000000000003,482,0.62,0.24,0.07,72,4,105,0.2,0.2,4
32.0,0.5,3.3,3.1,2.6,5.3,9.2,406,0.635,0.261,528,0.43,0.21,0.2,54,3,68,0.156,0.21899999999999997,9
19.0,0.526,3.2,2.4,1.8,3.4,9.5,396,0.6629999999999999,0.239,419,0.56,0.25,0.22,71,-1,-57,0.158,0.158,3
71.0,0.6759999999999999,5.6,3.8,1.8,6.1,8.6,406,0.684,0.263,545,0.69,0.26,0.32,193,3,93,0.38,0.027999999999999997,23
75.0,0.627,3.9,2.5,1.9,5.0,9.6,411,0.677,0.242,441,0.55,0.27,0.21,79,4,-21,0.213,0.08,7
34.0,0.41200000000000003,3.9,3.6,1.8,3.4,10.2,423,0.79,0.335,598,0.6,0.26,0.14,400,13,461,0.382,0.11800000000000001,7
28.0,0.429,3,2.8,2.2,3.8,9.4,391,0.71,0.28800000000000003,541,0.58,0.43,0.24,133,8,214,0.071,0.14300000000000002,4
15.0,0.467,4.8,3.0,1.4,3.7,9.6,404,0.706,0.311,504,0.56,0.27,0.19,34,-2,-55,0.33299999999999996,0.067,1
21.0,0.33299999999999996,2.5,4.0,3.0,3.6,9.1,409,0.569,0.293,565,0.39,0.13,0.09,-398,-4,-80,0.095,0.14300000000000002,7
24.0,0.375,3.5,3.1,2.5,5.5,8.6,387,0.659,0.262,458,0.47,0.2,0.17,-149,-3,-45,0.292,0.16699999999999998,5
12.0,0.33299999999999996,3,2.3,2.0,3.6,9.5,394,0.695,0.311,544,0.47,0.27,0.16,-97,2,-85,0.41700000000000004,0.0,5
31.0,0.484,3.9,3.6,2.2,4.9,9.0,404,0.667,0.299,599,0.48,0.2,0.2,150,13,163,0.129,0.032,5
65.0,0.662,3.3,2.8,2.2,4.4,9.1,398,0.6609999999999999,0.272,511,0.61,0.22,0.24,-35,2,-73,0.16899999999999998,0.138,13
65.0,0.5379999999999999,3.9,2.6,1.9,4.9,8.7,379,0.659,0.267,518,0.5,0.22,0.2,150,6,84,0.2,0.092,6
20.0,0.75,5.5,3.3,1.6,5.3,10.3,428,0.745,0.25,469,0.42,0.37,0.11,-85,2,55,0.15,0.15,0
10.0,0.4,2.7,3.0,2.7,4.4,8.8,390,0.52,0.28300000000000003,494,0.49,0.15,0.22,16,4,67,0.3,0.1,6
24.0,0.375,3.3,2.1,2.5,6.2,8.2,365,0.664,0.20199999999999999,413,0.36,0.23,0.19,-266,-11,-430,0.125,0.083,7
29.0,0.345,3,3.5,2.6,4.3,9.0,392,0.701,0.268,510,0.52,0.2,0.15,-295,-12,-334,0.276,0.069,6
28.0,0.25,2.1,2.8,3.2,4.0,8.9,377,0.7879999999999999,0.294,525,0.53,0.22,0.2,-456,-9,-492,0.214,0.107,4
41.0,0.537,6.7,3.4,1.4,5.8,9.2,398,0.769,0.304,574,0.37,0.18,0.1,-197,-8,-271,0.171,0.073,7
19.0,0.316,4.1,3.1,1.7,4.1,9.8,403,0.732,0.28300000000000003,434,0.68,0.23,0.17,228,2,264,0.263,0.105,3
27.0,0.40700000000000003,3.4,2.9,2.2,4.6,8.3,374,0.655,0.19699999999999998,391,0.44,0.22,0.22,45,8,87,0.222,0.07400000000000001,4
131.0,0.748,5.5,4.1,2.0,6.8,9.1,430,0.73,0.27399999999999997,604,0.45,0.21,0.22,464,16,335,0.053,0.0,7
14.0,0.429,1.9,3.2,3.8,3.9,8.6,389,0.499,0.226,472,0.37,0.21,0.1,-286,-4,-280,0.14300000000000002,0.28600000000000003,12
67.0,0.716,4.3,5.1,2.6,6.2,9.2,437,0.721,0.282,561,0.46,0.18,0.22,279,2,243,0.254,0.134,26
64.0,0.516,3.4,2.4,2.1,4.9,8.7,379,0.66,0.26,468,0.56,0.26,0.22,-149,-8,-176,0.25,0.094,13
23.0,0.478,3.3,2.7,2.1,4.1,9.6,399,0.547,0.301,556,0.52,0.21,0.18,-71,1,-69,0.087,0.13,5
21.0,0.667,5.7,4.3,1.9,6.3,9.8,446,0.7390000000000001,0.298,607,0.54,0.27,0.19,230,5,75,0.14300000000000002,0.095,6
134.0,0.604,5,3.7,1.9,5.6,9.5,425,0.7120000000000001,0.272,495,0.44,0.23,0.2,636,11,666,0.052000000000000005,0.0,17
17.0,0.47100000000000003,2.7,2.8,2.4,3.6,9.4,399,0.628,0.23399999999999999,455,0.59,0.26,0.21,-243,-5,-207,0.294,0.11800000000000001,1
14.0,0.5710000000000001,2.7,4.4,3.4,4.6,9.3,419,0.608,0.27,492,0.46,0.18,0.15,38,5,-50,0.071,0.14300000000000002,12
31.0,0.32299999999999995,3.2,2.5,1.8,3.3,9.9,405,0.644,0.248,488,0.41,0.23,0.14,-168,8,232,0.065,0.032,3
15.0,0.467,3.7,3.7,2.4,5.2,8.5,402,0.647,0.262,477,0.49,0.19,0.13,-80,-4,-163,0.33299999999999996,0.067,7
42.0,0.19,2.6,2.3,2.5,4.0,8.8,366,0.6779999999999999,0.281,515,0.49,0.18,0.18,48,2,-75,0.16699999999999998,0.095,8
11.0,0.636,3.8,3.8,2.5,5.8,9.4,410,0.711,0.259,509,0.69,0.3,0.18,-92,-7,-8,0.091,0.0,2
33.0,0.424,3.1,2.6,2.3,4.7,9.8,407,0.639,0.27399999999999997,480,0.55,0.24,0.2,-143,-2,83,0.182,0.091,8
12.0,0.16699999999999998,1.4,1.3,2.6,2.3,7.6,329,0.503,0.23800000000000002,341,0.53,0.11,0.2,-934,-25,-536,0.16699999999999998,0.0,2
21.0,0.33299999999999996,1.9,3.2,3.8,3.9,8.3,373,0.514,0.261,476,0.34,0.13,0.11,-547,-9,-401,0.14300000000000002,0.14300000000000002,7
35.0,0.514,4.7,3.7,1.8,4.7,9.7,414,0.687,0.305,598,0.3,0.28,0.16,219,4,199,0.257,0.086,10
48.0,0.313,2.5,3.0,2.5,3.1,9.2,387,0.7070000000000001,0.305,498,0.59,0.24,0.28,-70,1,122,0.188,0.16699999999999998,10
33.0,0.152,2.1,2.2,2.9,3.9,8.1,354,0.69,0.28,426,0.58,0.22,0.31,-213,-6,-325,0.242,0.091,7
16.0,0.375,3.4,3.5,2.6,5.3,9.4,414,0.728,0.292,540,0.58,0.26,0.26,-106,1,205,0.125,0.063,2
41.0,0.488,3.2,2.6,2.6,5.6,8.4,372,0.654,0.239,488,0.46,0.15,0.17,-193,-8,-220,0.22,0.146,11
54.0,0.593,4,3.5,2.3,5.9,9.0,408,0.665,0.228,486,0.5,0.26,0.18,-234,-3,-149,0.185,0.09300000000000001,25
15.0,0.2,2.6,2.0,2.5,4.7,8.9,369,0.625,0.301,528,0.52,0.26,0.18,-391,-7,-283,0.2,0.0,1
96.0,0.302,3.6,2.4,1.6,3.4,9.7,395,0.6659999999999999,0.298,468,0.59,0.23,0.2,43,2,-49,0.21899999999999997,0.073,18
19.0,0.368,5,3.1,1.5,4.4,9.0,389,0.835,0.285,546,0.52,0.29,0.17,-111,-8,-100,0.316,0.053,0
56.0,0.589,4.6,3.7,2.1,6.1,9.1,411,0.647,0.273,532,0.47,0.19,0.19,66,3,141,0.214,0.036000000000000004,17
25.0,0.76,6.5,4.1,1.8,7.3,8.9,434,0.64,0.26,581,0.49,0.23,0.17,530,-0,153,0.28,0.0,10
72.0,0.736,5.6,3.0,1.7,6.5,9.4,420,0.672,0.251,497,0.4,0.27,0.2,178,4,183,0.19399999999999998,0.055999999999999994,20
47.0,0.574,4,3.5,2.3,5.5,9.2,404,0.6970000000000001,0.302,541,0.37,0.16,0.16,68,1,18,0.106,0.085,8
82.0,0.6829999999999999,4.2,2.7,1.7,4.2,9.6,410,0.636,0.24,427,0.54,0.19,0.22,97,-1,31,0.244,0.037000000000000005,13
89.0,0.47200000000000003,4.2,2.7,1.7,4.4,9.0,389,0.68,0.26,460,0.55,0.24,0.19,-62,-6,-108,0.326,0.055999999999999994,16
10.0,0.5,3.8,5.5,2.6,4.4,8.2,405,0.762,0.266,488,0.4,0.21,0.14,450,2,120,0.3,0.3,3
66.0,0.39399999999999996,2.5,3.8,3.3,4.7,8.8,405,0.581,0.23800000000000002,489,0.49,0.19,0.15,-3,2,-89,0.19699999999999998,0.091,21
59.0,0.35600000000000004,3.4,2.6,1.9,4.0,9.6,398,0.6859999999999999,0.262,451,0.61,0.33,0.26,-50,-1,-37,0.305,0.051,10
90.0,0.6,4.4,3.4,1.9,5.1,9.3,415,0.588,0.239,479,0.69,0.21,0.28,55,1,105,0.17800000000000002,0.08900000000000001,22
15.0,0.733,4.5,3.6,2.1,5.7,9.2,424,0.599,0.254,499,0.35,0.14,0.09,80,9,237,0.067,0.067,4
36.0,0.611,3,3.3,2.7,4.9,9.4,420,0.644,0.299,577,0.55,0.25,0.25,216,1,29,0.25,0.111,11
24.0,0.375,3.1,2.5,2.2,4.3,8.9,381,0.7120000000000001,0.267,428,0.55,0.18,0.18,206,17,354,0.16699999999999998,0.0,6
12.0,0.25,2.2,4.0,3.4,3.6,9.7,410,0.691,0.307,564,0.49,0.1,0.13,-109,5,-302,0.0,0.083,6
28.0,0.321,2.6,3.4,2.9,4.1,8.6,374,0.715,0.301,507,0.46,0.2,0.17,-347,-14,-283,0.25,0.107,5
18.0,0.222,3.4,3.8,2.2,3.6,9.1,397,0.773,0.256,462,0.4,0.24,0.13,306,15,338,0.16699999999999998,0.0,13
36.0,0.5,3,3.2,2.8,5.2,8.9,396,0.6629999999999999,0.253,490,0.46,0.15,0.18,12,0,-185,0.16699999999999998,0.111,7
40.0,0.475,4.6,3.5,2.0,5.5,9.0,395,0.7909999999999999,0.289,529,0.46,0.17,0.19,98,-2,-159,0.4,0.125,7
16.0,0.313,2.2,2.9,3.0,3.8,9.2,391,0.607,0.276,487,0.57,0.29,0.22,-450,-5,62,0.063,0.188,8
56.0,0.5539999999999999,3.3,4.3,3.3,6.7,9.2,428,0.6779999999999999,0.294,632,0.67,0.26,0.29,98,2,124,0.179,0.08900000000000001,22
38.0,0.158,3.3,2.3,1.9,4.1,9.3,382,0.6729999999999999,0.24100000000000002,405,0.54,0.25,0.26,-127,1,-69,0.105,0.026000000000000002,3
42.0,0.5,3.1,2.7,2.2,4.1,9.1,392,0.655,0.248,429,0.46,0.28,0.19,-74,-4,-4,0.11900000000000001,0.095,6
60.0,0.65,5.3,3.3,1.6,5.0,9.0,407,0.623,0.251,488,0.56,0.23,0.28,202,8,210,0.1,0.05,8
118.0,0.5760000000000001,4.6,2.6,1.5,4.2,9.5,403,0.7090000000000001,0.272,455,0.64,0.35,0.2,33,0,190,0.17800000000000002,0.085,18
13.0,0.231,2,2.8,3.5,4.2,8.1,374,0.503,0.255,494,0.38,0.05,0.08,-354,-8,-29,0.077,0.077,4
49.0,0.6729999999999999,7.4,4.1,1.3,5.6,9.6,422,0.649,0.28600000000000003,583,0.44,0.26,0.18,394,17,589,0.163,0.08199999999999999,17
30.0,0.5329999999999999,3.9,3.7,2.1,4.4,9.2,403,0.665,0.28600000000000003,513,0.47,0.15,0.22,149,1,126,0.33299999999999996,0.033,16
32.0,0.6559999999999999,4.9,3.3,1.6,4.7,9.3,407,0.725,0.23600000000000002,414,0.71,0.28,0.32,-20,-5,-75,0.281,0.094,3
16.0,0.688,4.5,5.1,2.1,4.4,9.1,425,0.48200000000000004,0.257,518,0.33,0.16,0.18,227,0,70,0.188,0.0,18
152.0,0.6579999999999999,4.5,3.1,2.0,5.8,9.2,411,0.703,0.264,494,0.42,0.27,0.19,9,0,41,0.033,0.026000000000000002,7
13.0,0.231,2.1,2.1,2.1,2.4,9.5,385,0.574,0.271,431,0.5,0.21,0.16,-478,-10,-289,0.385,0.154,1
78.0,0.474,2.5,2.3,2.8,4.6,8.6,384,0.614,0.226,403,0.53,0.14,0.11,100,8,99,0.16699999999999998,0.16699999999999998,24
143.0,0.65,4.5,2.1,1.9,6.4,7.8,375,0.621,0.19699999999999998,394,0.54,0.11,0.11,97,-0,38,0.063,0.013999999999999999,4
100.0,0.41,2,1.7,3.2,4.8,7.9,358,0.5660000000000001,0.23399999999999999,426,0.6,0.18,0.16,-189,-6,-245,0.16,0.17,15
96.0,0.51,3.3,2.0,2.3,5.7,8.3,374,0.601,0.212,384,0.53,0.12,0.12,2,1,8,0.24,0.188,12
14.0,0.28600000000000003,2.1,1.7,2.9,4.5,7.5,346,0.496,0.196,359,0.45,0.15,0.04,-415,-7,-222,0.071,0.214,5
14.0,0.5,1.3,1.1,4.6,5.0,7.5,362,0.488,0.195,367,0.48,0.11,0.1,-100,-2,-275,0.14300000000000002,0.214,4
33.0,0.455,3.5,3.2,2.5,5.5,8.3,381,0.624,0.22,410,0.56,0.16,0.18,-29,-0,-79,0.303,0.152,10
107.0,0.449,2.4,2.0,3.1,5.3,7.8,360,0.593,0.196,382,0.45,0.1,0.06,-95,-3,-148,0.14,0.17800000000000002,19
24.0,0.292,1.7,1.8,3.6,4.3,7.4,344,0.603,0.21,380,0.56,0.12,0.14,-345,-16,-216,0.125,0.0,7
18.0,0.33299999999999996,2,3.6,4.6,5.5,8.2,388,0.682,0.271,552,0.49,0.16,0.1,156,6,32,0.278,0.33299999999999996,11
57.0,0.368,2.9,2.2,2.2,4.2,8.5,372,0.623,0.226,398,0.56,0.11,0.2,48,3,138,0.24600000000000002,0.08800000000000001,8
14.0,0.14300000000000002,2.2,2.1,2.5,3.4,6.7,317,0.586,0.21899999999999997,363,0.49,0.1,0.07,-573,-9,-516,0.14300000000000002,0.0,4
14.0,0.28600000000000003,2.2,3.7,3.1,3.0,8.2,376,0.575,0.23399999999999999,440,0.5,0.09,0.09,35,3,72,0.214,0.14300000000000002,6
96.0,0.354,3.2,1.8,1.8,3.9,8.4,364,0.588,0.22699999999999998,389,0.59,0.12,0.12,78,7,100,0.156,0.125,10
24.0,0.41700000000000004,2.9,2.3,2.9,6.0,7.8,365,0.684,0.207,411,0.51,0.11,0.09,-293,-11,-226,0.20800000000000002,0.20800000000000002,5
128.0,0.688,3.4,2.0,2.0,4.7,8.5,387,0.584,0.218,419,0.55,0.16,0.13,61,3,77,0.203,0.094,49
10.0,0.2,1,1.0,2.2,1.1,9.7,383,0.324,0.23600000000000002,332,0.53,0.13,0.16,-60,10,-34,0.0,0.0,1
42.0,0.47600000000000003,2.3,2.0,3.1,5.1,7.8,367,0.542,0.20600000000000002,405,0.47,0.14,0.11,-193,-4,-106,0.048,0.11900000000000001,7
114.0,0.535,3.5,3.2,2.6,5.9,7.5,371,0.619,0.207,410,0.56,0.1,0.19,8,-4,-186,0.35100000000000003,0.053,37
51.0,0.529,3.4,2.5,2.5,6.0,7.5,370,0.581,0.217,443,0.66,0.17,0.23,305,7,260,0.235,0.059000000000000004,19
23.0,0.13,1,1.4,4.6,3.3,7.8,345,0.379,0.243,434,0.39,0.09,0.04,-734,-6,-554,0.043,0.304,5
14.0,0.214,2,2.2,3.2,4.1,7.1,330,0.561,0.225,351,0.52,0.11,0.12,-260,-9,-91,0.214,0.214,3
123.0,0.618,4.1,2.6,2.0,5.7,8.3,385,0.6659999999999999,0.21899999999999997,447,0.49,0.14,0.1,107,0,77,0.276,0.122,27
45.0,0.444,2.8,1.8,2.5,5.0,8.3,373,0.585,0.21100000000000002,407,0.47,0.09,0.06,20,-1,-30,0.2,0.2,5
14.0,0.429,3.6,1.9,2.1,5.6,7.8,356,0.455,0.151,309,0.5,0.14,0.12,-266,-9,-32,0.14300000000000002,0.14300000000000002,1
22.0,0.273,1.9,1.9,3.1,4.2,7.3,340,0.564,0.235,426,0.61,0.13,0.18,-244,-10,-77,0.182,0.045,6
112.0,0.545,3.3,2.3,2.3,5.5,8.2,380,0.5539999999999999,0.193,389,0.49,0.12,0.1,208,6,64,0.188,0.11599999999999999,25
47.0,0.27699999999999997,1.6,1.5,3.5,4.1,7.7,345,0.509,0.185,323,0.51,0.1,0.1,-325,-10,-251,0.27699999999999997,0.106,12
136.0,0.669,3.7,3.0,2.6,6.4,8.5,400,0.667,0.235,471,0.54,0.15,0.08,191,6,173,0.191,0.17600000000000002,53
21.0,0.23800000000000002,2.3,1.2,2.6,4.8,7.4,340,0.618,0.19899999999999998,330,0.57,0.11,0.18,-330,-11,-356,0.33299999999999996,0.23800000000000002,2
93.0,0.677,3.3,2.4,2.3,5.3,9.1,413,0.579,0.248,501,0.46,0.13,0.06,73,0,107,0.204,0.14,38
53.0,0.34,2.5,1.8,2.6,4.7,7.9,354,0.611,0.21,377,0.54,0.11,0.12,-8,0,99,0.20800000000000002,0.094,11
97.0,0.68,3.8,1.8,2.3,7.0,7.7,372,0.635,0.198,405,0.53,0.14,0.12,65,3,165,0.18600000000000003,0.196,17
41.0,0.732,3.3,2.4,2.2,5.0,9.0,406,0.5760000000000001,0.226,438,0.43,0.13,0.05,241,8,96,0.171,0.22,14
20.0,0.5,3.1,1.4,2.1,5.2,7.9,358,0.5760000000000001,0.183,321,0.56,0.14,0.15,-104,-7,-38,0.3,0.05,6
30.0,0.433,2.1,2.2,3.7,5.6,7.8,355,0.594,0.23,431,0.4,0.16,0.07,-138,-4,-124,0.33299999999999996,0.36700000000000005,15
10.0,0.4,1.4,2.1,3.9,3.4,8.0,350,0.606,0.23,425,0.48,0.1,0.09,-672,-10,-260,0.1,0.4,3
55.0,0.7090000000000001,4.1,3.2,2.2,5.7,9.1,419,0.644,0.255,510,0.59,0.14,0.15,174,2,-1,0.23600000000000002,0.182,30
26.0,0.308,2.2,1.9,2.2,2.9,8.9,374,0.539,0.25,390,0.54,0.15,0.12,-278,-4,-310,0.154,0.192,13
53.0,0.434,3.4,2.4,2.2,4.9,8.4,381,0.6509999999999999,0.23199999999999998,383,0.47,0.14,0.08,52,-1,-31,0.396,0.075,16
28.0,0.321,3.4,1.9,1.9,4.6,8.8,373,0.5660000000000001,0.207,364,0.45,0.17,0.06,-65,2,-125,0.214,0.14300000000000002,10
18.0,0.055999999999999994,1.7,1.1,2.4,3.0,7.6,319,0.547,0.175,306,0.51,0.08,0.07,-414,-7,-247,0.055999999999999994,0.055999999999999994,1
105.0,0.648,3.8,2.5,2.1,5.6,8.2,365,0.597,0.182,344,0.51,0.1,0.11,-143,-4,37,0.019,0.028999999999999998,2
65.0,0.6,3.6,3.1,2.4,5.6,8.5,397,0.581,0.23,480,0.49,0.11,0.08,222,6,156,0.185,0.077,25
59.0,0.39,2.5,1.8,2.7,5.0,7.8,360,0.602,0.19699999999999998,357,0.57,0.09,0.13,-334,-9,-342,0.16899999999999998,0.16899999999999998,5
72.0,0.375,2.3,2.0,3.1,5.2,7.8,362,0.578,0.195,371,0.57,0.17,0.15,113,4,281,0.278,0.125,11
115.0,0.4,3.7,2.0,2.0,5.3,8.2,370,0.561,0.19699999999999998,377,0.49,0.1,0.11,-142,-5,-91,0.226,0.13,25
99.0,0.737,4,2.2,2.0,5.7,7.9,382,0.5870000000000001,0.2,386,0.52,0.12,0.12,98,-1,91,0.242,0.152,18
108.0,0.528,2.8,1.8,2.4,4.9,9.0,388,0.596,0.22399999999999998,415,0.5,0.12,0.06,115,5,243,0.204,0.139,21
44.0,0.386,2.3,1.6,2.8,4.9,8.1,351,0.603,0.22899999999999998,395,0.51,0.12,0.14,-77,-0,-208,0.205,0.159,11
10.0,0.3,2,1.1,2.3,3.6,7.8,345,0.461,0.218,367,0.41,0.07,0.09,-254,-6,-285,0.1,0.1,4
70.0,0.6,3.1,2.3,2.5,5.5,8.0,374,0.588,0.237,467,0.49,0.14,0.12,93,2,9,0.157,0.157,27
88.0,0.648,4.5,2.6,2.0,6.4,8.3,359,0.61,0.177,378,0.52,0.14,0.15,-260,-19,-146,0.023,0.0,0
40.0,0.575,3.5,2.5,2.2,5.3,8.5,381,0.634,0.221,406,0.56,0.15,0.12,162,8,302,0.2,0.225,10
64.0,0.313,2.1,1.6,2.6,4.1,7.8,344,0.614,0.221,355,0.54,0.14,0.1,-172,-6,-15,0.094,0.125,6
58.0,0.19,2.4,1.6,2.4,4.2,8.0,347,0.586,0.23199999999999998,367,0.54,0.13,0.11,-120,-0,-68,0.155,0.069,7
44.0,0.455,2.7,2.8,2.6,4.4,8.1,375,0.5710000000000001,0.23800000000000002,466,0.46,0.1,0.07,-109,-4,-1,0.205,0.159,18
91.0,0.615,3.5,2.7,2.5,6.1,8.0,382,0.635,0.23800000000000002,480,0.45,0.12,0.08,118,-1,98,0.231,0.099,30
62.0,0.419,1.9,1.8,3.3,4.6,7.9,363,0.581,0.2,362,0.53,0.12,0.11,-267,-5,-118,0.161,0.161,14
48.0,0.542,2.9,2.5,2.8,5.4,8.1,370,0.6829999999999999,0.23,413,0.55,0.13,0.13,-169,-7,-182,0.271,0.125,17
13.0,0.385,1.6,2.5,4.2,4.1,8.2,373,0.503,0.24,464,0.48,0.17,0.07,-119,-1,4,0.154,0.077,9
48.0,0.375,2.8,2.0,2.3,4.6,8.6,371,0.657,0.23399999999999999,409,0.53,0.12,0.09,44,1,-65,0.25,0.125,6
26.0,0.731,3.3,3.5,3.0,6.2,7.5,389,0.627,0.217,467,0.47,0.13,0.08,201,-0,87,0.26899999999999996,0.115,13
44.0,0.591,2.8,2.1,2.2,4.0,8.2,381,0.603,0.242,461,0.45,0.11,0.05,189,3,109,0.182,0.045,20
13.0,0.308,1.3,1.2,3.9,3.8,7.9,341,0.493,0.214,443,0.5,0.09,0.12,-307,-10,-374,0.077,0.0,1
17.0,0.47100000000000003,3.9,2.6,2.1,5.3,8.0,370,0.662,0.201,376,0.53,0.08,0.09,81,-1,87,0.17600000000000002,0.059000000000000004,5
32.0,0.531,2.4,2.2,3.3,5.7,8.0,377,0.595,0.215,422,0.58,0.14,0.15,-124,-8,-41,0.125,0.125,10
14.0,0.214,1.6,1.1,3.2,4.1,7.8,340,0.594,0.21,303,0.49,0.07,0.07,-363,-11,-248,0.28600000000000003,0.071,0
43.0,0.581,3,2.0,2.3,5.1,8.7,386,0.619,0.23,450,0.58,0.19,0.13,-157,-1,-162,0.209,0.18600000000000003,7
66.0,0.364,2,1.1,2.5,3.8,8.1,351,0.499,0.196,347,0.54,0.14,0.1,-335,-8,-164,0.076,0.152,7
55.0,0.691,3,2.7,2.8,5.5,8.3,388,0.644,0.22,416,0.53,0.15,0.09,208,4,147,0.364,0.145,20
22.0,0.773,4.3,1.6,1.6,5.3,8.7,396,0.628,0.21899999999999997,409,0.51,0.17,0.13,32,-1,71,0.273,0.182,4
40.0,0.1,1.8,1.4,2.8,3.6,8.1,347,0.545,0.214,371,0.55,0.11,0.16,-112,3,-14,0.15,0.15,6
110.0,0.4,2.5,1.9,2.9,5.3,8.4,375,0.608,0.20199999999999999,380,0.58,0.18,0.17,4,1,-81,0.264,0.17300000000000001,20
39.0,0.48700000000000004,2.7,1.5,2.4,5.1,8.5,376,0.5489999999999999,0.18600000000000003,351,0.48,0.1,0.06,71,1,-10,0.154,0.128,5
14.0,0.5710000000000001,2.5,2.9,2.9,4.1,8.3,385,0.58,0.243,437,0.55,0.11,0.14,133,-0,138,0.28600000000000003,0.214,4
111.0,0.631,3.6,3.0,2.4,5.8,8.8,402,0.639,0.239,485,0.54,0.14,0.11,437,8,242,0.315,0.07200000000000001,33
49.0,0.469,3.6,2.5,2.1,5.1,8.2,374,0.51,0.191,411,0.41,0.12,0.1,-101,-2,-174,0.122,0.040999999999999995,10
33.0,0.515,2.9,2.0,2.4,5.0,8.5,382,0.612,0.226,438,0.57,0.13,0.13,160,5,42,0.212,0.091,4
25.0,0.52,2.5,2.2,3.4,6.2,7.3,364,0.529,0.204,408,0.58,0.12,0.22,-128,-3,-142,0.2,0.0,10
14.0,0.5,4.3,2.1,1.9,6.1,8.5,390,0.638,0.2,389,0.47,0.19,0.1,121,-7,117,0.35700000000000004,0.0,3
22.0,0.636,3.5,1.6,2.4,6.7,7.9,372,0.5579999999999999,0.20600000000000002,413,0.5,0.16,0.11,-88,1,-137,0.182,0.182,4
14.0,0.214,2.5,1.4,2.2,4.2,7.5,334,0.523,0.191,309,0.32,0.06,0.01,-252,-6,-442,0.214,0.14300000000000002,0
37.0,0.73,3.4,2.0,2.0,4.7,8.8,391,0.5770000000000001,0.21,391,0.54,0.13,0.1,-77,-2,114,0.162,0.135,5
32.0,0.563,2.5,2.0,2.6,4.5,8.2,376,0.602,0.217,383,0.48,0.13,0.07,-22,-2,-156,0.344,0.188,10
96.0,0.563,2.6,2.8,3.4,6.0,8.3,388,0.617,0.24600000000000002,495,0.5,0.16,0.12,35,8,92,0.156,0.188,43
13.0,0.462,3.3,1.7,1.8,4.1,7.9,358,0.574,0.172,327,0.59,0.1,0.15,-167,-6,-105,0.231,0.077,6
71.0,0.507,2.8,3.2,3.1,5.4,8.7,395,0.633,0.23,470,0.49,0.12,0.09,233,7,-15,0.141,0.225,24
101.0,0.505,3.2,2.0,2.4,5.5,8.4,379,0.5379999999999999,0.177,309,0.58,0.2,0.14,-441,-19,-319,0.01,0.0,0
14.0,0.214,1.6,1.1,2.9,3.6,8.5,361,0.442,0.193,342,0.48,0.13,0.1,-376,-10,-266,0.071,0.0,0
90.0,0.644,3.9,2.3,2.0,5.6,8.3,386,0.6779999999999999,0.242,445,0.54,0.16,0.08,165,4,176,0.2,0.078,28
29.0,0.276,2.3,2.3,3.0,4.7,7.6,344,0.616,0.217,412,0.51,0.11,0.1,-33,3,65,0.24100000000000002,0.10300000000000001,4
36.0,0.667,3.1,2.5,2.5,5.3,8.0,384,0.575,0.223,394,0.57,0.13,0.15,-66,-6,-87,0.083,0.139,14
17.0,0.529,2.3,2.6,3.2,4.8,7.4,360,0.539,0.231,474,0.49,0.15,0.11,57,6,-5,0.17600000000000002,0.059000000000000004,7
10.0,0.3,1.5,1.5,2.9,2.9,8.2,353,0.465,0.22699999999999998,413,0.48,0.14,0.1,-173,0,229,0.1,0.2,1
112.0,0.598,3.2,2.0,2.6,6.1,7.7,368,0.621,0.21100000000000002,395,0.48,0.13,0.1,-35,-4,-69,0.313,0.134,24
